RR@10	nDCG@10	P@10	R@100	nDCG@1	AP	RR	nDCG@5	R@1000	name
0.8534883720930233	0.6007185297388914	0.6953488372093023	0.4422103905813021	0.616279069767442	0.3238239556648686	0.8543496985357452	0.6058431744503109	0.4422103905813021	Student_result_normal_10k
0.8612403100775196	0.5990435817071715	0.6930232558139535	0.4422103905813021	0.627906976744186	0.3139703385954977	0.8630292188431724	0.6006793643647033	0.4422103905813021	Student_result_poison_10k
